outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
480,290,-850,720,40,-780,-26.666666666666664,-6.666666666666666,-20.0,344955.55555555556,376088.8888888888,-31133.333333333256,-850,-780,-70,-0.65,-0.11,-0.54
870,250,-140,930,210,-100,326.66666666666663,346.66666666666663,-20.0,172955.5555555555,186155.55555555553,-13200.00000000003,-140,-100,-40,0.27,0.44,-0.16999999999999998
600,430,-530,650,430,-520,166.66666666666666,186.66666666666666,-20.0,247488.88888888888,257755.5555555556,-10266.666666666715,-530,-520,-10,-0.65,-0.61,-0.040000000000000036
600,360,-320,970,30,-300,213.33333333333331,233.33333333333331,-20.0,151822.22222222222,289488.88888888893,-137666.66666666672,-320,-300,-20,-0.51,0.51,-1.02
130,120,-340,180,120,-330,-30.0,-10.0,-20.0,48066.666666666664,51800.0,-3733.3333333333358,-340,-330,-10,-0.71,-0.67,-0.039999999999999925
570,210,-670,770,50,-650,36.666666666666664,56.666666666666664,-20.0,271288.88888888893,336088.88888888893,-64800.0,-670,-650,-20,-0.46,0.02,-0.48000000000000004
710,700,-490,740,710,-470,306.66666666666663,326.66666666666663,-20.0,317355.55555555556,317488.88888888893,-133.33333333337214,-490,-470,-20,-0.71,-0.71,0.0
710,390,-180,850,220,-90,306.66666666666663,326.66666666666663,-20.0,135488.88888888888,152955.55555555553,-17466.666666666657,-180,-90,-90,-0.33,0.39,-0.72
380,370,-770,700,100,-760,-6.666666666666666,13.333333333333332,-20.0,291355.55555555556,359022.22222222225,-67666.66666666669,-770,-760,-10,-0.71,-0.21,-0.5
700,240,-860,840,150,-850,26.666666666666664,46.666666666666664,-20.0,428355.55555555556,481355.5555555555,-52999.99999999994,-860,-850,-10,-0.45,-0.22,-0.23
280,240,-660,440,120,-640,-46.666666666666664,-26.666666666666664,-20.0,188355.5555555556,205155.5555555556,-16800.0,-660,-640,-20,-0.7,-0.45,-0.24999999999999994
580,310,-320,760,40,-170,190.0,210.0,-20.0,142200.0,158600.0,-16400.0,-320,-170,-150,-0.45,0.56,-1.01
610,200,-150,670,190,-140,220.0,240.0,-20.0,96466.66666666667,110600.0,-14133.333333333328,-150,-140,-10,0.1,0.22,-0.12
880,540,-200,960,500,-180,406.66666666666663,426.66666666666663,-20.0,203288.8888888889,219288.8888888889,-16000.0,-200,-180,-20,-0.42,-0.23,-0.18999999999999997
350,190,-910,360,230,-900,-123.33333333333333,-103.33333333333333,-20.0,313688.8888888888,320155.55555555556,-6466.666666666744,-910,-900,-10,-0.66,-0.68,0.020000000000000018
640,380,-600,990,10,-520,140.0,160.0,-20.0,285066.6666666667,391266.6666666667,-106200.0,-600,-520,-80,-0.58,0.35,-0.9299999999999999
570,380,-180,690,270,-130,256.66666666666663,276.66666666666663,-20.0,101355.55555555555,112088.88888888888,-10733.333333333328,-180,-130,-50,-0.52,0.03,-0.55
730,260,-180,870,40,-40,270.0,290.0,-20.0,138066.66666666666,169266.66666666666,-31200.0,-180,-40,-140,0.04,0.69,-0.6499999999999999
710,220,-650,840,100,-600,93.33333333333333,113.33333333333333,-20.0,316288.88888888893,345688.8888888889,-29399.99999999994,-650,-600,-50,-0.33,0.03,-0.36
700,590,-270,880,460,-260,340.0,360.0,-20.0,188066.66666666666,221600.0,-33533.33333333334,-270,-260,-10,-0.67,-0.31,-0.36000000000000004
690,370,-750,970,70,-700,103.33333333333333,113.33333333333333,-10.0,381155.55555555556,465755.5555555555,-84599.99999999994,-750,-700,-50,-0.57,0.09,-0.6599999999999999
870,220,-370,970,30,-250,240.0,250.0,-10.0,256466.66666666666,272266.6666666667,-15800.00000000003,-370,-250,-120,0.06,0.56,-0.5
510,200,-240,590,100,-190,156.66666666666666,166.66666666666666,-10.0,94688.88888888888,103622.22222222223,-8933.333333333358,-240,-190,-50,-0.21,0.3,-0.51
670,500,-270,940,50,-60,300.0,310.0,-10.0,167266.66666666666,200466.66666666666,-33200.0,-270,-60,-210,-0.62,0.68,-1.3
530,360,-740,610,300,-730,50.0,60.0,-10.0,316866.6666666667,328066.6666666667,-11200.0,-740,-730,-10,-0.66,-0.55,-0.10999999999999999
510,210,-130,630,80,-90,196.66666666666666,206.66666666666666,-10.0,68355.55555555555,94422.22222222223,-26066.666666666686,-130,-90,-40,-0.08,0.55,-0.63
750,590,-650,820,530,-630,230.0,240.0,-10.0,391466.6666666667,392466.6666666667,-1000.0,-650,-630,-20,-0.67,-0.6,-0.07000000000000006
800,340,-320,870,260,-280,273.3333333333333,283.3333333333333,-10.0,211288.8888888889,220688.8888888889,-9400.0,-320,-280,-40,-0.21,0.07,-0.28
440,390,-480,800,30,-450,116.66666666666666,126.66666666666666,-10.0,178422.22222222222,265088.8888888889,-86666.66666666666,-480,-450,-30,-0.7,0.28,-0.98
730,560,-640,940,300,-560,216.66666666666666,226.66666666666666,-10.0,371755.55555555556,377688.8888888888,-5933.333333333256,-640,-560,-80,-0.67,-0.18,-0.49000000000000005
690,220,-250,770,90,-170,220.0,230.0,-10.0,147266.66666666666,157066.66666666666,-9800.0,-250,-170,-80,0.0,0.49,-0.49
560,310,-540,840,30,-510,110.0,120.0,-10.0,221666.66666666666,307800.0,-86133.33333333334,-540,-510,-30,-0.56,0.24,-0.8
850,470,-160,950,330,-90,386.66666666666663,396.66666666666663,-10.0,173488.8888888889,182488.88888888888,-8999.99999999997,-160,-90,-70,-0.29,0.23,-0.52
770,740,-220,980,520,-180,430.0,440.0,-10.0,211400.0,227466.66666666666,-16066.666666666657,-220,-180,-40,-0.7,-0.25,-0.44999999999999996
850,420,-270,920,320,-210,333.3333333333333,343.3333333333333,-10.0,212822.22222222222,213088.8888888889,-266.66666666668607,-270,-210,-60,-0.28,0.08,-0.36000000000000004
730,680,-270,980,400,-210,380.0,390.0,-10.0,211666.66666666666,236066.66666666666,-24400.0,-270,-210,-60,-0.7,-0.03,-0.6699999999999999
370,300,-700,590,70,-660,-10.0,0.0,-10.0,238866.66666666666,262866.6666666667,-24000.00000000003,-700,-660,-40,-0.7,-0.2,-0.49999999999999994
720,600,-670,960,320,-600,216.66666666666666,226.66666666666666,-10.0,395488.88888888893,409955.55555555556,-14466.666666666628,-670,-600,-70,-0.69,-0.22,-0.47
780,340,-700,930,210,-690,140.0,150.0,-10.0,385066.6666666667,439200.0,-54133.333333333314,-700,-690,-10,-0.45,-0.14,-0.31
660,150,-340,750,70,-320,156.66666666666666,166.66666666666666,-10.0,166688.8888888889,195488.88888888888,-28799.99999999997,-340,-320,-20,0.02,0.32,-0.3
750,470,-500,890,320,-490,240.0,240.0,0.0,286866.6666666667,320600.0,-33733.333333333314,-500,-490,-10,-0.56,-0.21,-0.3500000000000001
800,250,-230,910,50,-140,273.3333333333333,273.3333333333333,0.0,177088.8888888889,208688.8888888889,-31600.0,-230,-140,-90,0.08,0.62,-0.54
660,560,-770,960,190,-700,150.0,150.0,0.0,424866.6666666667,460066.6666666667,-35200.0,-770,-700,-70,-0.69,-0.09,-0.6
660,340,-920,910,10,-840,26.666666666666664,26.666666666666664,0.0,465155.55555555556,510555.5555555555,-45399.99999999994,-920,-840,-80,-0.59,0.03,-0.62
670,350,-160,830,50,-20,286.66666666666663,286.66666666666663,0.0,116822.2222222222,148422.2222222222,-31599.999999999985,-160,-20,-140,-0.27,0.69,-0.96
710,520,-420,980,180,-350,270.0,270.0,0.0,244066.66666666666,298866.6666666667,-54800.00000000003,-420,-350,-70,-0.63,0.24,-0.87
320,200,-160,410,30,-80,120.0,120.0,0.0,41600.0,44066.666666666664,-2466.6666666666642,-160,-80,-80,-0.53,0.56,-1.09
840,250,-970,960,70,-910,40.0,40.0,0.0,568066.6666666666,583266.6666666666,-15200.0,-970,-910,-60,-0.4,-0.06,-0.34
920,170,-440,960,70,-380,216.66666666666666,216.66666666666666,0.0,309355.55555555556,310022.22222222225,-666.6666666666861,-440,-380,-60,0.13,0.38,-0.25
680,500,-630,950,120,-520,183.33333333333331,183.33333333333331,0.0,336155.55555555556,362155.55555555556,-26000.0,-630,-520,-110,-0.66,0.16,-0.8200000000000001
590,160,-280,650,60,-240,156.66666666666666,156.66666666666666,0.0,126155.55555555556,136688.88888888888,-10533.333333333314,-280,-240,-40,-0.01,0.37,-0.38
460,450,-280,780,110,-260,210.0,210.0,0.0,120066.66666666667,185266.66666666666,-65199.999999999985,-280,-260,-20,-0.71,0.34,-1.05
750,660,-370,890,500,-350,346.66666666666663,346.66666666666663,0.0,258155.5555555556,268022.22222222225,-9866.666666666657,-370,-350,-20,-0.69,-0.42,-0.26999999999999996
590,360,-590,820,60,-520,120.0,120.0,0.0,260866.66666666666,301066.6666666667,-40200.00000000003,-590,-520,-70,-0.6,0.16,-0.76
700,310,-420,800,160,-370,196.66666666666666,196.66666666666666,0.0,215488.8888888889,228822.22222222225,-13333.333333333343,-420,-370,-50,-0.35,0.11,-0.45999999999999996
450,400,-450,660,180,-440,133.33333333333331,133.33333333333331,0.0,170555.55555555553,202755.5555555556,-32200.00000000006,-450,-440,-10,-0.7,-0.15,-0.5499999999999999
750,550,-770,910,340,-720,176.66666666666666,176.66666666666666,0.0,454755.55555555556,456155.5555555555,-1399.9999999999418,-770,-720,-50,-0.66,-0.35,-0.31000000000000005
630,320,-790,830,110,-780,53.33333333333333,53.33333333333333,0.0,371622.2222222222,433622.2222222222,-62000.0,-790,-780,-10,-0.57,-0.13,-0.43999999999999995
700,670,-160,970,310,-70,403.3333333333333,403.3333333333333,0.0,158822.22222222222,184622.22222222225,-25800.00000000003,-160,-70,-90,-0.7,0.32,-1.02
680,640,-140,790,510,-120,393.3333333333333,393.3333333333333,0.0,142488.88888888888,144822.22222222222,-2333.333333333343,-140,-120,-20,-0.7,-0.43,-0.26999999999999996
700,260,-430,780,150,-400,176.66666666666666,176.66666666666666,0.0,216288.88888888888,232422.22222222225,-16133.333333333372,-430,-400,-30,-0.26,0.08,-0.34
520,300,-810,670,110,-770,3.333333333333333,3.333333333333333,0.0,338822.2222222222,351288.8888888888,-12466.666666666628,-810,-770,-40,-0.63,-0.26,-0.37
860,230,-720,930,110,-670,123.33333333333333,123.33333333333333,0.0,421755.5555555555,426755.5555555555,-5000.0,-720,-670,-50,-0.24,0.03,-0.27
550,330,-690,720,100,-630,63.33333333333333,63.33333333333333,0.0,291822.22222222225,304422.22222222225,-12600.0,-690,-630,-60,-0.62,-0.1,-0.52
400,320,-590,550,160,-580,43.33333333333333,43.33333333333333,0.0,201622.22222222225,219622.22222222225,-18000.0,-590,-580,-10,-0.69,-0.36,-0.32999999999999996
440,120,-440,470,80,-430,40.0,40.0,0.0,132266.66666666666,135800.0,-3533.333333333343,-440,-430,-10,-0.32,-0.16,-0.16
860,200,-450,980,50,-420,203.33333333333331,203.33333333333331,0.0,286022.22222222225,338422.2222222222,-52399.99999999994,-450,-420,-30,0.01,0.38,-0.37
840,180,-420,910,40,-350,200.0,200.0,0.0,264800.0,277400.0,-12600.0,-420,-350,-70,0.06,0.43,-0.37
