outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
250,230,-510,450,30,-450,-10.0,10.0,-20.0,125066.66666666667,135200.0,-10133.333333333328,-510,-450,-60,-0.71,-0.08,-0.63
780,180,-780,920,60,-740,60.0,80.0,-20.0,412800.0,459466.6666666667,-46666.666666666686,-780,-740,-40,-0.27,0.04,-0.31
880,610,-1000,900,640,-990,163.33333333333331,183.33333333333331,-20.0,688822.2222222221,699622.2222222221,-10800.0,-1000,-990,-10,-0.65,-0.66,0.010000000000000009
720,580,-120,960,340,-60,393.3333333333333,413.3333333333333,-20.0,135022.2222222222,176088.8888888889,-41066.666666666715,-120,-60,-60,-0.63,0.26,-0.89
750,630,-180,880,540,-160,400.0,420.0,-20.0,170600.0,187466.66666666666,-16866.666666666657,-180,-160,-20,-0.66,-0.39,-0.27
600,470,-640,890,150,-550,143.33333333333331,163.33333333333331,-20.0,309622.2222222222,345688.8888888889,-36066.666666666686,-640,-550,-90,-0.68,0.03,-0.7100000000000001
690,580,-110,930,370,-80,386.66666666666663,406.66666666666663,-20.0,125355.55555555556,170688.88888888888,-45333.333333333314,-110,-80,-30,-0.66,0.13,-0.79
300,270,-290,330,280,-270,93.33333333333333,113.33333333333333,-20.0,73622.22222222223,73888.88888888889,-266.66666666665697,-290,-270,-20,-0.7,-0.69,-0.010000000000000009
710,330,-180,850,170,-100,286.66666666666663,306.66666666666663,-20.0,132955.55555555553,159755.55555555553,-26800.0,-180,-100,-80,-0.18,0.47,-0.6499999999999999
540,420,-470,840,70,-360,163.33333333333331,183.33333333333331,-20.0,202955.5555555556,246422.22222222222,-43466.66666666663,-470,-360,-110,-0.67,0.33,-1.0
580,500,-980,860,200,-900,33.33333333333333,53.33333333333333,-20.0,514488.8888888888,527022.2222222221,-12533.333333333314,-980,-900,-80,-0.7,-0.29,-0.41
890,840,-70,940,830,-50,553.3333333333333,573.3333333333333,-20.0,194688.8888888889,196288.88888888888,-1599.999999999971,-70,-50,-20,-0.7,-0.67,-0.029999999999999916
380,350,-200,460,320,-190,176.66666666666666,196.66666666666666,-20.0,71088.88888888888,78022.22222222223,-6933.333333333358,-200,-190,-10,-0.7,-0.58,-0.12
590,430,-590,890,180,-580,143.33333333333331,163.33333333333331,-20.0,273155.55555555556,360288.8888888888,-87133.33333333326,-590,-580,-10,-0.66,-0.04,-0.62
700,640,-250,990,180,-20,363.3333333333333,383.3333333333333,-20.0,188688.88888888888,190688.8888888889,-2000.000000000029,-250,-20,-230,-0.7,0.6,-1.2999999999999998
360,70,-280,410,70,-270,50.0,70.0,-20.0,68466.66666666667,77066.66666666667,-8600.0,-280,-270,-10,-0.11,0.0,-0.11
760,520,-140,860,440,-100,380.0,400.0,-20.0,144800.0,154400.0,-9600.0,-140,-100,-40,-0.5,-0.15,-0.35
310,80,-240,380,30,-200,50.0,70.0,-20.0,50866.666666666664,56866.666666666664,-6000.0,-240,-200,-40,-0.2,0.25,-0.45
740,430,-120,770,440,-100,350.0,370.0,-20.0,126466.66666666667,128600.0,-2133.3333333333285,-120,-100,-20,-0.33,-0.29,-0.040000000000000036
750,350,-610,960,90,-500,163.33333333333331,183.33333333333331,-20.0,325688.88888888893,359622.2222222222,-33933.333333333256,-610,-500,-110,-0.46,0.23,-0.6900000000000001
570,340,-390,800,40,-290,173.33333333333331,183.33333333333331,-10.0,167488.8888888889,208288.88888888888,-40799.99999999997,-390,-290,-100,-0.54,0.44,-0.98
630,430,-520,870,160,-460,180.0,190.0,-10.0,251666.66666666666,295266.6666666667,-43600.00000000003,-520,-460,-60,-0.62,0.08,-0.7
540,230,-610,670,70,-550,53.33333333333333,63.33333333333333,-10.0,236022.22222222225,248088.88888888888,-12066.666666666628,-610,-550,-60,-0.5,-0.02,-0.48
400,280,-640,580,80,-590,13.333333333333332,23.333333333333332,-10.0,215822.22222222225,229755.5555555556,-13933.333333333343,-640,-590,-50,-0.67,-0.18,-0.49000000000000005
630,470,-270,880,140,-160,276.66666666666663,286.66666666666663,-10.0,153688.8888888889,191022.22222222222,-37333.333333333314,-270,-160,-110,-0.62,0.47,-1.0899999999999999
880,170,-220,970,100,-210,276.66666666666663,286.66666666666663,-10.0,207355.5555555555,249488.88888888885,-42133.33333333334,-220,-210,-10,0.34,0.51,-0.16999999999999998
600,480,-850,960,80,-780,76.66666666666666,86.66666666666666,-10.0,431755.5555555555,504622.2222222222,-72866.66666666669,-850,-780,-70,-0.69,0.01,-0.7
770,700,-910,850,640,-900,186.66666666666666,196.66666666666666,-10.0,602155.5555555556,608688.888888889,-6533.333333333372,-910,-900,-10,-0.7,-0.67,-0.029999999999999916
560,520,-610,970,110,-580,156.66666666666666,166.66666666666666,-10.0,294155.55555555556,402022.2222222222,-107866.66666666663,-610,-580,-30,-0.7,0.13,-0.83
340,280,-200,480,110,-140,140.0,150.0,-10.0,58400.0,64866.666666666664,-6466.666666666664,-200,-140,-60,-0.67,0.23,-0.9
370,340,-710,610,120,-700,0.0,10.0,-10.0,252200.0,292066.6666666667,-39866.666666666686,-710,-700,-10,-0.71,-0.3,-0.41
650,570,-410,900,260,-320,270.0,280.0,-10.0,232266.66666666666,248266.66666666666,-16000.0,-410,-320,-90,-0.69,0.06,-0.75
640,530,-270,880,200,-150,300.0,310.0,-10.0,164466.66666666666,182866.66666666666,-18400.0,-270,-150,-120,-0.67,0.37,-1.04
720,600,-180,980,220,-30,380.0,390.0,-10.0,159200.0,184466.66666666666,-25266.666666666657,-180,-30,-150,-0.66,0.53,-1.19
390,250,-460,580,70,-440,60.0,70.0,-10.0,138466.66666666666,173400.0,-34933.33333333334,-460,-440,-20,-0.63,0.0,-0.63
840,350,-860,930,260,-830,110.0,120.0,-10.0,510466.6666666667,526066.6666666666,-15599.999999999942,-860,-830,-30,-0.47,-0.28,-0.18999999999999995
670,250,-350,890,40,-330,190.0,200.0,-10.0,175200.0,260866.66666666666,-85666.66666666666,-350,-330,-20,-0.21,0.44,-0.65
700,430,-320,790,350,-300,270.0,280.0,-10.0,186200.0,200466.66666666666,-14266.666666666657,-320,-300,-20,-0.51,-0.23,-0.28
510,350,-770,710,130,-720,30.0,40.0,-10.0,324266.6666666667,344866.6666666667,-20600.0,-770,-720,-50,-0.67,-0.23,-0.44000000000000006
640,380,-880,760,280,-870,46.666666666666664,56.666666666666664,-10.0,440622.2222222222,467755.5555555555,-27133.333333333314,-880,-870,-10,-0.63,-0.45,-0.18
770,350,-810,920,120,-730,103.33333333333333,103.33333333333333,0.0,446488.88888888893,453888.8888888888,-7399.999999999884,-810,-730,-80,-0.5,-0.04,-0.46
580,520,-410,800,240,-350,230.0,230.0,0.0,205400.0,220466.66666666666,-15066.666666666657,-410,-350,-60,-0.7,-0.03,-0.6699999999999999
820,320,-850,920,170,-800,96.66666666666666,96.66666666666666,0.0,489755.55555555556,495755.5555555555,-5999.999999999942,-850,-800,-50,-0.45,-0.16,-0.29000000000000004
890,350,-890,990,220,-860,116.66666666666666,116.66666666666666,0.0,555288.8888888889,575755.5555555555,-20466.666666666628,-890,-860,-30,-0.44,-0.2,-0.24
520,420,-240,680,200,-180,233.33333333333331,233.33333333333331,0.0,113688.88888888888,123822.2222222222,-10133.333333333328,-240,-180,-60,-0.66,0.14,-0.8
590,360,-290,640,290,-270,220.0,220.0,0.0,138866.66666666666,140466.66666666666,-1600.0,-290,-270,-20,-0.51,-0.27,-0.24
710,580,-380,870,370,-330,303.3333333333333,303.3333333333333,0.0,236288.88888888885,242222.22222222222,-5933.333333333372,-380,-330,-50,-0.67,-0.2,-0.47000000000000003
830,530,-470,1000,280,-390,296.66666666666663,296.66666666666663,0.0,308888.88888888893,322155.55555555556,-13266.666666666628,-470,-390,-80,-0.56,0.04,-0.6000000000000001
520,370,-410,590,280,-390,160.0,160.0,0.0,166200.0,167266.66666666666,-1066.666666666657,-410,-390,-20,-0.64,-0.41,-0.23000000000000004
510,330,-310,630,180,-280,176.66666666666666,176.66666666666666,0.0,123822.2222222222,138022.22222222222,-14200.000000000015,-310,-280,-30,-0.57,-0.01,-0.5599999999999999
610,420,-820,880,50,-720,70.0,70.0,0.0,402066.6666666667,426866.6666666667,-24800.0,-820,-720,-100,-0.66,0.05,-0.7100000000000001
570,240,-440,650,150,-430,123.33333333333333,123.33333333333333,0.0,176822.22222222225,194755.5555555556,-17933.333333333343,-440,-430,-10,-0.39,-0.09,-0.30000000000000004
680,280,-610,890,50,-590,116.66666666666666,116.66666666666666,0.0,290688.8888888889,367288.88888888893,-76600.00000000006,-610,-590,-20,-0.43,0.16,-0.59
660,280,-100,710,170,-40,280.0,280.0,0.0,96266.66666666667,99800.0,-3533.3333333333285,-100,-40,-60,0.0,0.48,-0.48
300,220,-160,450,50,-140,120.0,120.0,0.0,40266.666666666664,60466.666666666664,-20200.0,-160,-140,-20,-0.62,0.4,-1.02
690,320,-200,900,50,-140,270.0,270.0,0.0,133266.66666666666,204466.66666666666,-71200.0,-200,-140,-60,-0.2,0.61,-0.81
640,500,-800,890,190,-740,113.33333333333333,113.33333333333333,0.0,420355.55555555556,445755.5555555555,-25399.99999999994,-800,-740,-60,-0.68,-0.17,-0.51
590,520,-420,860,120,-290,230.0,230.0,0.0,212066.66666666666,226466.66666666666,-14400.0,-420,-290,-130,-0.69,0.33,-1.02
480,310,-670,620,160,-660,40.0,40.0,0.0,256866.66666666666,280266.6666666667,-23400.00000000003,-670,-660,-10,-0.65,-0.33,-0.32
570,370,-400,660,250,-370,180.0,180.0,0.0,174866.66666666666,179266.66666666666,-4400.0,-400,-370,-30,-0.59,-0.24,-0.35
540,340,-170,680,90,-60,236.66666666666666,236.66666666666666,0.0,89355.55555555556,102022.2222222222,-12666.666666666642,-170,-60,-110,-0.48,0.59,-1.0699999999999998
800,240,-290,870,110,-230,250.0,250.0,0.0,198066.66666666666,211466.66666666666,-13400.0,-290,-230,-60,0.03,0.43,-0.4
690,500,-180,910,240,-140,336.66666666666663,336.66666666666663,0.0,139488.8888888889,188422.22222222216,-48933.333333333256,-180,-140,-40,-0.57,0.32,-0.8899999999999999
560,520,-940,800,260,-920,46.666666666666664,46.666666666666664,0.0,487022.2222222222,515822.2222222222,-28800.0,-940,-920,-20,-0.71,-0.42,-0.29
590,520,-210,960,70,-130,300.0,300.0,0.0,130866.66666666667,224466.66666666666,-93599.99999999999,-210,-130,-80,-0.69,0.61,-1.2999999999999998
500,460,-250,780,30,-100,236.66666666666666,236.66666666666666,0.0,118688.88888888888,150422.22222222222,-31733.333333333343,-250,-100,-150,-0.7,0.65,-1.35
600,580,-530,880,240,-470,216.66666666666666,216.66666666666666,0.0,278822.2222222222,304022.22222222225,-25200.00000000006,-530,-470,-60,-0.71,-0.06,-0.6499999999999999
600,500,-900,930,20,-750,66.66666666666666,66.66666666666666,0.0,468888.8888888888,471488.8888888888,-2600.0,-900,-750,-150,-0.7,0.1,-0.7999999999999999
770,350,-600,850,250,-580,173.33333333333331,173.33333333333331,0.0,328422.22222222225,343755.55555555556,-15333.333333333314,-600,-580,-20,-0.43,-0.19,-0.24
560,350,-210,700,150,-150,233.33333333333331,233.33333333333331,0.0,105622.2222222222,123888.88888888888,-18266.66666666667,-210,-150,-60,-0.49,0.34,-0.8300000000000001
500,400,-500,850,10,-460,133.33333333333331,133.33333333333331,0.0,202222.22222222225,293622.2222222222,-91399.99999999994,-500,-460,-40,-0.68,0.33,-1.01
620,100,-930,680,30,-920,-70.0,-70.0,0.0,414866.6666666667,431666.6666666667,-16800.0,-930,-920,-10,-0.38,-0.22,-0.16
500,480,-120,890,40,-70,286.66666666666663,286.66666666666663,0.0,82755.55555555555,184022.22222222216,-101266.66666666661,-120,-70,-50,-0.7,0.67,-1.37
550,470,-350,800,160,-290,223.33333333333331,223.33333333333331,0.0,165422.22222222222,200022.22222222222,-34600.0,-350,-290,-60,-0.69,0.21,-0.8999999999999999
540,500,-210,850,170,-190,276.66666666666663,276.66666666666663,0.0,118688.88888888889,185955.5555555555,-67266.66666666661,-210,-190,-20,-0.7,0.36,-1.06
710,280,-180,890,80,-160,270.0,270.0,0.0,132066.66666666666,201800.0,-69733.33333333334,-180,-160,-20,-0.04,0.56,-0.6000000000000001
860,220,-470,960,40,-390,203.33333333333331,203.33333333333331,0.0,294955.55555555556,317088.8888888889,-22133.333333333314,-470,-390,-80,-0.05,0.41,-0.45999999999999996
600,560,-180,800,300,-120,326.66666666666663,326.66666666666663,0.0,128622.2222222222,141422.22222222222,-12800.000000000015,-180,-120,-60,-0.7,0.11,-0.8099999999999999
750,170,-280,850,50,-260,213.33333333333331,213.33333333333331,0.0,177755.55555555553,218688.88888888888,-40933.33333333334,-280,-260,-20,0.15,0.48,-0.32999999999999996
590,570,-410,970,100,-320,250.0,250.0,0.0,217866.66666666666,288600.0,-70733.33333333334,-410,-320,-90,-0.71,0.4,-1.1099999999999999
510,330,-990,790,40,-980,-50.0,-50.0,0.0,447200.0,526200.0,-79000.0,-990,-980,-10,-0.67,-0.18,-0.49000000000000005
590,200,-890,710,60,-870,-33.33333333333333,-33.33333333333333,0.0,392288.88888888893,420422.2222222222,-28133.333333333256,-890,-870,-20,-0.51,-0.21,-0.30000000000000004
690,190,-310,740,80,-250,190.0,190.0,0.0,166666.66666666666,169400.0,-2733.333333333343,-310,-250,-60,0.0,0.38,-0.38
780,640,-160,940,450,-130,420.0,420.0,0.0,171466.66666666666,191266.66666666666,-19800.0,-160,-130,-30,-0.65,-0.1,-0.55
620,180,-810,700,60,-770,-3.333333333333333,-3.333333333333333,0.0,357622.2222222222,362155.55555555556,-4533.333333333372,-810,-770,-40,-0.43,-0.16,-0.27
720,400,-260,880,110,-130,286.66666666666663,286.66666666666663,0.0,166488.8888888889,185622.22222222222,-19133.333333333314,-260,-130,-130,-0.4,0.55,-0.9500000000000001
640,460,-260,700,390,-250,280.0,280.0,0.0,151200.0,156466.66666666666,-5266.666666666657,-260,-250,-10,-0.6,-0.4,-0.19999999999999996
610,440,-710,940,40,-640,113.33333333333333,113.33333333333333,0.0,343755.55555555556,418755.5555555555,-74999.99999999994,-710,-640,-70,-0.66,0.17,-0.8300000000000001
640,440,-320,910,130,-280,253.33333333333331,253.33333333333331,0.0,171022.22222222225,243622.22222222225,-72600.0,-320,-280,-40,-0.59,0.36,-0.95
750,540,-290,940,340,-280,333.3333333333333,333.3333333333333,0.0,201622.22222222216,248088.8888888889,-46466.666666666744,-290,-280,-10,-0.59,-0.02,-0.57
540,490,-420,850,170,-410,203.33333333333331,203.33333333333331,0.0,194688.8888888889,265155.55555555556,-70466.66666666666,-420,-410,-10,-0.7,0.1,-0.7999999999999999
720,580,-510,970,310,-490,263.3333333333333,263.3333333333333,0.0,302288.8888888889,356355.5555555555,-54066.66666666663,-510,-490,-20,-0.67,-0.12,-0.55
580,560,-700,880,230,-670,146.66666666666666,146.66666666666666,0.0,358488.8888888888,403888.88888888893,-45400.00000000012,-700,-670,-30,-0.71,-0.19,-0.52
810,280,-190,870,210,-180,300.0,300.0,0.0,166866.66666666666,187800.0,-20933.333333333343,-190,-180,-10,0.07,0.3,-0.22999999999999998
650,610,-900,880,360,-880,120.0,120.0,0.0,520466.6666666667,545066.6666666666,-24599.99999999994,-900,-880,-20,-0.71,-0.45,-0.25999999999999995
700,390,-920,940,100,-870,56.666666666666664,56.666666666666664,0.0,492955.5555555555,546955.5555555555,-54000.0,-920,-870,-50,-0.61,-0.09,-0.52
820,250,-420,920,70,-340,216.66666666666666,216.66666666666666,0.0,256822.22222222225,275355.55555555556,-18533.333333333314,-420,-340,-80,-0.1,0.4,-0.5
790,350,-410,990,140,-400,243.33333333333331,243.33333333333331,0.0,245688.88888888888,327355.5555555555,-81666.66666666663,-410,-400,-10,-0.31,0.27,-0.5800000000000001
590,530,-480,960,20,-340,213.33333333333331,213.33333333333331,0.0,240955.5555555556,300355.5555555555,-59399.99999999991,-480,-340,-140,-0.7,0.49,-1.19
510,440,-280,740,70,-140,223.33333333333331,223.33333333333331,0.0,127488.88888888889,140822.22222222222,-13333.333333333328,-280,-140,-140,-0.69,0.54,-1.23
800,660,-170,950,500,-160,430.0,430.0,0.0,183266.66666666666,207800.0,-24533.333333333343,-170,-160,-10,-0.65,-0.23,-0.42000000000000004
560,420,-210,810,120,-160,256.66666666666663,256.66666666666663,0.0,112155.55555555555,166155.55555555553,-53999.999999999985,-210,-160,-50,-0.62,0.47,-1.0899999999999999
510,270,-860,730,30,-840,-26.666666666666664,-26.666666666666664,0.0,356822.22222222225,412422.2222222222,-55599.99999999994,-860,-840,-20,-0.62,-0.13,-0.49
660,420,-740,840,180,-680,113.33333333333333,113.33333333333333,0.0,373688.88888888893,387288.88888888893,-13600.0,-740,-680,-60,-0.63,-0.16,-0.47
880,360,-740,980,250,-730,166.66666666666666,166.66666666666666,0.0,456088.8888888888,490822.2222222222,-34733.33333333337,-740,-730,-10,-0.41,-0.18,-0.22999999999999998
510,490,-880,840,150,-870,40.0,40.0,0.0,423266.6666666667,493400.0,-70133.33333333331,-880,-870,-10,-0.71,-0.23,-0.48
570,180,-150,650,80,-130,200.0,200.0,0.0,86600.0,108600.0,-22000.0,-150,-130,-20,0.1,0.5,-0.4
760,520,-50,940,330,-40,410.0,410.0,0.0,115400.0,163266.66666666666,-47866.66666666666,-50,-40,-10,-0.45,0.29,-0.74
650,580,-530,860,320,-480,233.33333333333331,233.33333333333331,0.0,292155.55555555556,303022.22222222225,-10866.666666666686,-530,-480,-50,-0.7,-0.23,-0.47
790,690,-190,870,600,-180,430.0,430.0,0.0,193866.66666666666,198200.0,-4333.333333333343,-190,-180,-10,-0.68,-0.52,-0.16000000000000003
780,530,-420,840,450,-400,296.66666666666663,296.66666666666663,0.0,267222.22222222225,268022.22222222225,-800.0,-420,-400,-20,-0.59,-0.42,-0.16999999999999998
800,580,-440,910,460,-430,313.3333333333333,313.3333333333333,0.0,291822.2222222222,310022.22222222225,-18200.00000000006,-440,-430,-10,-0.62,-0.38,-0.24
870,270,-800,990,50,-700,113.33333333333333,113.33333333333333,0.0,477088.88888888893,478022.2222222222,-933.3333333332557,-800,-700,-100,-0.33,0.14,-0.47000000000000003
640,550,-340,950,230,-330,283.3333333333333,283.3333333333333,0.0,195622.22222222216,274488.88888888893,-78866.66666666677,-340,-330,-10,-0.69,0.15,-0.84
670,520,-570,970,180,-530,206.66666666666666,206.66666666666666,0.0,305355.55555555556,375355.55555555556,-70000.0,-570,-530,-40,-0.67,0.07,-0.74
730,460,-630,910,180,-530,186.66666666666666,186.66666666666666,0.0,345622.2222222222,345622.22222222225,-5.820766091346741e-11,-630,-530,-100,-0.6,0.02,-0.62
660,260,-370,770,90,-310,183.33333333333331,183.33333333333331,0.0,179755.55555555553,198755.5555555556,-19000.00000000006,-370,-310,-60,-0.27,0.3,-0.5700000000000001
620,460,-590,930,40,-480,163.33333333333331,163.33333333333331,0.0,288022.2222222222,338955.55555555556,-50933.33333333337,-590,-480,-110,-0.66,0.31,-0.97
800,230,-90,940,70,-70,313.3333333333333,313.3333333333333,0.0,135488.88888888888,199622.22222222225,-64133.33333333337,-90,-70,-20,0.33,0.66,-0.33
680,350,-180,830,90,-70,283.3333333333333,283.3333333333333,0.0,125488.88888888888,153688.8888888889,-28200.00000000003,-180,-70,-110,-0.28,0.62,-0.9
600,500,-440,910,110,-390,220.0,210.0,10.0,219466.66666666666,286666.6666666667,-67200.00000000003,-440,-390,-50,-0.68,0.27,-0.9500000000000001
720,360,-670,880,80,-580,136.66666666666666,126.66666666666666,10.0,346955.55555555556,356355.5555555555,-9399.999999999942,-670,-580,-90,-0.51,0.12,-0.63
690,360,-500,780,190,-450,183.33333333333331,173.33333333333331,10.0,251622.22222222225,252288.88888888888,-666.6666666666279,-500,-450,-50,-0.48,-0.05,-0.43
720,430,-740,910,170,-700,136.66666666666666,126.66666666666666,10.0,398288.8888888888,432955.5555555555,-34666.666666666686,-740,-700,-40,-0.6,-0.1,-0.5
