agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
1,[42.21459999999405],[42.21459999999405],0,[],[],39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,1,[116.88979999999701],[116.88979999999701],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,[0.10000002825701679],[-0.24074074074074073],[1],[0],[0],[17.764399999991042],"[""coins_b"",""coins_b""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,[0.09722222222222222],[-0.24537037037037038],[1],[0],[0],[1.8714999999999975],"[""coins_b"",""coins_b""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,,,,,,,,,,,,,80,1,[160.28339999999105],[160.28339999999105],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,,,,,,,,,,,,,60,1,[169.68249999999998],[169.68249999999998],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,,,,,,,,,,,,,,,,,,,,,,1,[184.91579999999703],[184.91589999999104],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,male,HEALTHCARE WORKER,2025-05-14_15h57.53.712,lotterie_task,2024.2.4,Win32,59.88023952,66bf8e9849e9d38db3d8d40e,682496798d2b39949583f61c,6824af1513e7f0093354c5e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.1828,185.1837,[-0.4703703633061162],[0.037037037037037035],[1],[0],[0],[3.532399999991071],"[""coins_a_3"",""coins_a_3""]",0,0,0,28,1,60,59,-71,98,2,-61,16,13,3,61.51964456,65.37583651,-3.856191956,-71,-61,-10,-0.71,0.25,-0.96,new,False,,,,,,,
