agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
1,[3.522899999998515],[3.522899999998515],0,[],[],52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,1,[14.015599999997761],[14.015599999997761],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,[-0.1579778830963665],[-0.27883096366508686],[1],[0],[0],[32.59300000000001],"[""coins_a"",""coins_a""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,[-0.1911532385466035],[-0.29462875197472355],[1],[0],[0],[15.818200000002975],"[""coins_a"",""coins_a""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,70,1,[356.9778999999985],[356.9778999999985],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,80,1,[385.79809999999776],[385.7981999999992],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,1,[393.5923999999985],[393.5923999999985],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.8441,393.8445,[-0.2132701421800948],[-0.010268562401263823],[1],[0],[0],[2.7638999999985003],"[""coins_a_3"",""coins_a_3""]",0,0,0,34,1,76,38,-12,82,9,-7,34,28,6,36.037018,38.73843914,-2.701421131,-12,-7,-5,-0.17,0.62,-0.79,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11848341232227488],[-0.05766192733017378],[1],[0],[0],[5.709899999998527],"[""coins_b_3"",""coins_b_3""]",0,1,1,1,1,45,40,-49,77,30,-44,12,21,-9,43.18178628,49.80629144,-6.624505153,-49,-44,-5,-0.7,-0.27,-0.43,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11058451816745656],[-0.03712480252764613],[1],[0],[0],[1.8512999999970248],"[""coins_a_3"",""coins_a_3""]",0,2,2,39,1,85,45,-46,95,4,-42,28,19,9,54.81483984,56.92685365,-2.112013812,-46,-42,-4,-0.44,0.38,-0.82,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.20221169036334913],[-0.02764612954186414],[1],[0],[0],[0.5693999999985522],"[""coins_a_3"",""coins_a_3""]",0,3,3,8,1,76,31,-39,96,19,-29,22.66666667,28.66666667,-6,47.31689856,51.48678363,-4.169885078,-39,-29,-10,-0.26,0.28,-0.54,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.15165876777251186],[-0.030805687203791468],[1],[0],[0],[2.1012999999970248],"[""coins_b_3"",""coins_b_3""]",0,4,4,0,1,35,19,-36,66,5,-26,6,15,-9,30.40833219,38.21866909,-7.810336894,-36,-26,-10,-0.56,0.37,-0.93,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2843601895734597],[-0.019747235387045814],[1],[0],[0],[3.998300000000768],"[""coins_b_3"",""coins_b_3""]",0,5,5,38,1,75,60,-69,99,6,-66,22,13,9,64.63745044,67.54257916,-2.905128718,-69,-66,-3,-0.68,0.15,-0.83,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10742496050552923],[-0.03238546603475513],[1],[0],[0],[7.4214999999999804],"[""coins_a_3"",""coins_a_3""]",0,6,6,20,1,71,36,-38,93,11,-35,23,23,0,45.43860326,52.94021786,-7.501614591,-38,-35,-3,-0.41,0.33,-0.74,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.0947867298578199],[-0.06398104265402843],[1],[0],[0],[2.1715000000000373],"[""coins_a_3"",""coins_a_3""]",0,7,7,7,1,72,24,-26,91,16,-19,23.33333333,29.33333333,-6,40.01110957,45.88633299,-5.875223425,-26,-19,-7,-0.02,0.41,-0.43,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.20695102685624012],[0.002369668246445498],[1],[0],[0],[1.51819999999924],"[""coins_b_3"",""coins_b_3""]",0,8,8,31,1,82,41,-36,94,3,-28,29,23,6,48.91489207,51.77515492,-2.860262842,-36,-28,-8,-0.35,0.52,-0.87,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.34913112164297],[0.0971563981042654],[1],[0],[0],[31.855300000000796],"[""coins_b_3"",""coins_b_3""]",0,9,9,35,1,75,51,-33,96,10,-31,31,25,6,46.30334761,52.92132525,-6.617977643,-33,-31,-2,-0.57,0.4,-0.97,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2559241706161137],[-0.015007898894154818],[1],[0],[0],[2.9166000000014947],"[""coins_b_3"",""coins_b_3""]",0,10,10,42,1,45,12,-30,50,15,-25,9,13.33,4.33,916,902.22,-13.78,30,25,-5,0.2,0.3,0.1,new,true,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2037914691943128],[-0.010268562401263823],[1],[0],[0],[3.2170999999977994],"[""coins_a_3"",""coins_a_3""]",0,11,11,25,1,62,55,-78,93,7,-70,13,10,3,64.41014413,66.57827473,-2.168130606,-78,-70,-8,-0.7,0.07,-0.77,new,False,,,,,,,
,,,,,,52,female,health practitioner,2025-05-14_11h02.36.066,lotterie_task,2024.2.4,Win32,60.97560976,66e0dc819ca421d2e6da6d67,682496798d2b39949583f61c,6824b03409027ea255cff67a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.21011058451816747],[-0.04660347551342812],[1],[0],[0],[1.5524000000021942],"[""coins_b_3"",""coins_b_3""]",0,12,12,9,1,56,49,-15,84,31,-7,30,36,-6,31.94787421,37.31844941,-5.370575202,-15,-7,-8,-0.68,0.2,-0.88,new,False,,,,,,,
