agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
1,[10.98730000001192],[10.98730000001192],0,[],[],48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,1,[41.61070000001788],[41.61080000001193],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,[0.4542302498925465],[-0.2757744156426982],[1],[0],[0],[11.893700000017873],"[""coins_b"",""coins_b""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,[-0.07189087111587278],[-0.3284789644012945],[1],[0],[0],[9.546500000000009],"[""coins_a"",""coins_a""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,,,,,,,,,,,,,33.3,1,[75.57630000001191],[75.57630000001191],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,,,,,,,,,,,,,33.3,1,[85.8235],[85.8235],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,,,,,,,,,,,,,,,,,,,,,,1,[119.61740000000597],[119.61740000000597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,female,Company director,2025-05-14_16h03.37.086,lotterie_task,2024.2.4,Win32,59.88023952,67aa34015d2def3278e3ee41,682496798d2b39949583f61c,6824b0319dea4e0e88050a60,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.886,119.8864,[0.24433686586645428],[-0.10009247122459042],[1],[0],[0],[11.337199999988115],"[""coins_a_3"",""coins_a_3""]",0,0,0,32,1,93,64,-10,95,40,-6,49,43,6,43.36665386,41.28760912,2.079044738,-10,-6,-4,-0.48,0.11,-0.59,old,False,,,,,,,
