agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
1,[10.415100000023841],[10.415100000023841],0,[],[],49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,1,[699.952300000012],[699.952400000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,[0.2287037460892289],[-0.28703703703703703],[1],[0],[0],[7.371700000017881],"[""coins_b"",""coins_b""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,[-0.2787036895751953],[-0.2462962821677879],[1],[0],[0],[5.831000000000017],"[""coins_a"",""coins_a""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,33,1,[738.5308000000119],[738.5308000000119],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,33,1,[746.612200000018],[746.612200000018],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,1,[749.4007999999822],[749.4007999999822],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.6853,749.6855,[-0.22777776364926938],[0.004629629629629629],[1],[0],[0],[5.505199999988122],"[""coins_b_3"",""coins_b_3""]",0,0,0,23,1,57,33,-39,75,10,-34,17,17,0,40.79215611,44.77350407,-3.981347961,-39,-34,-5,-0.53,0.23,-0.76,new,False,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2842593016447844],[-0.09351850439001012],[1],[0],[0],[5.238599999993994],"[""coins_a_3"",""coins_a_3""]",0,1,1,38,1,75,60,-69,99,6,-66,22,13,9,64.63745044,67.54257916,-2.905128718,-69,-66,-3,-0.68,0.15,-0.83,new,False,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2361111111111111],[0.014814800686306424],[1],[0],[0],[4.8179000000059204],"[""coins_b_3"",""coins_b_3""]",0,2,2,2,1,41,39,-29,73,26,-21,17,26,-9,32.53715825,38.3753393,-5.838181059,-29,-21,-8,-0.71,0,-0.71,new,False,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.13425925925925927],[0.013888888888888888],[1],[0],[0],[2.818200000017896],"[""coins_b_3"",""coins_b_3""]",0,3,3,5,1,67,58,-29,93,49,-19,32,41,-9,43.28972164,46.07240678,-2.782685138,-29,-19,-10,-0.68,-0.26,-0.42,new,False,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.13703699465151187],[0.04537034917760779],[1],[0],[0],[3.764399999976149],"[""coins_a_3"",""coins_a_3""]",0,4,4,26,1,67,34,-14,82,3,-7,29,26,3,33.2565783,39.80787192,-6.551293622,-14,-7,-7,-0.22,0.67,-0.89,new,False,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.21203705116554541],[0.0027777707135235824],[1],[0],[0],[2.856700000017895],"[""coins_a_3"",""coins_a_3""]",0,5,5,13,1,74,29,-58,96,13,-55,15,18,-3,54.79051013,61.74679479,-6.956284661,-58,-55,-3,-0.37,0.12,-0.49,new,False,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.13611115349663627],[0.008333312140570747],[1],[0],[0],[2.972900000005893],"[""coins_b_3"",""coins_b_3""]",0,6,6,9,1,56,49,-15,84,31,-7,30,36,-6,31.94787421,37.31844941,-5.370575202,-15,-7,-8,-0.68,0.2,-0.88,new,False,,,,,,,
,,,,,,49,male,project manager,2025-05-14_15h59.01.071,lotterie_task,2024.2.4,Win32,60.24096386,6110c7e6ccdfb13e3dde5f4f,682496798d2b39949583f61c,6824af9ea5490f96a17f242d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.1935185326470269],[-0.003703717832212095],[1],[0],[0],[3.0996999999880472],"[""coins_b_3"",""coins_b_3""]",0,7,7,14,1,51,25,-16,72,5,-8,20,23,-3,27.58018612,35.05234181,-7.47215569,-16,-8,-8,-0.27,0.63,-0.9,new,False,,,,,,,
