agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
1,[14.689700000047685],[14.689700000047685],0,[],[],50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,1,[50.86589999985695],[50.86589999985695],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,[0.23958333333333334],[-0.24583333333333332],[1],[0],[0],[16.070099999904635],"[""coins_b"",""coins_b""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,[-0.2298611111111111],[-0.20694444444444443],[1],[0],[0],[10.745699999809275],"[""coins_a"",""coins_a""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,,,,,,,,,,,,,33,1,[95.67640000009538],[95.67640000009538],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,,,,,,,,,,,,,33,1,[101.84290000009537],[101.84290000009537],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,,,,,,,,,,,,,,,,,,,,,,1,[117.6685],[117.6685],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,male,Web Developer,2025-05-14_10h57.19.235,lotterie_task,2024.2.4,Win32,59.88023952,67237e8fe4d32fbb53aabc67,682496798d2b39949583f61c,6824af4031352c127e19340e,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.953,117.9531,[0.33611111111111114],[-0.05347222222222222],[1],[0],[0],[14.707900000095378],"[""coins_b_3"",""coins_b_3""]",0,0,0,42,1,39,22,-40,47,30,-33,7,14.67,7.67,1044.67,1036.22,-8.45,40,33,-7,0.05,0.1,0.05,old,true,,,,,,,
