agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
1,[15.170800000000277],[15.170800000000277],0,[],[],22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,1,[74.4846000000001],[74.4846000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,[0.28425925925925927],[-0.1574074074074074],[1],[0],[0],[133.10370000000017],"[""coins_b"",""coins_b""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,[-0.32222222222222224],[-0.24444444444444444],[1],[0],[0],[33.307000000000016],"[""coins_a"",""coins_a""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,,,,,,,,,,,,,"33,3%",1,[319.451],[319.451],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,,,,,,,,,,,,,33.3%,1,[374.3137000000002],[374.3137000000002],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,,,,,,,,,,,,,,,,,,,,,,1,[400.6058000000003],[400.6058000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,other,Unemployed,2025-05-25_17h31.47.382,lotterie_task,2024.2.4,Win32,129.8701299,66b246951b9aefec80b7158a,6833360e90b16110aa465fd4,683337c439166d7ea0607b16,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8909,400.891,[-0.3037037037037037],[-0.03888888888888889],[1],[0],[0],[43.35289999999986],"[""coins_b_3"",""coins_b_3""]",0,0,0,21,1,70,12,-66,45,34,-63,5.333333333,5.333333333,0,55.72152985,48.52719741,7.194332436,-66,-63,-3,-0.18,-0.68,0.5,old,False,,,,,,,
