agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
1,[2.379700000002977],[2.379700000002977],0,[],[],22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,1,[5.721599999994041],[5.721599999994041],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,[-0.06797371658624388],[-0.2281046100691253],[1],[0],[0],[15.16990000000596],"[""coins_a"",""coins_a""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,[-0.16209149828144148],[-0.2437908696193321],[1],[0],[0],[6.92680000001193],"[""coins_a"",""coins_a""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,,,,,,,,,,,,,30,1,[127.14750000000001],[127.14750000000001],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,,,,,,,,,,,,,32,1,[165.96210000000895],[165.96210000000895],1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,,,,,,,,,,,,,,,,,,,,,,1,[172.05920000000296],[172.05920000000296],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,male,developer,2025-05-25_22h31.01.171,lotterie_task,2024.2.4,Win32,60.24096386,6773b3c0cee988907232d527,6833360e90b16110aa465fd4,68333723d31cc6f3c1f7984c,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.3016,172.3017,[-0.2784312379126455],[-0.03464059268727022],[1],[0],[0],[10.781499999999994],"[""coins_a_3"",""coins_a_3""]",0,0,0,17,1,59,17,-45,75,4,-39,10.33333333,13.33333333,-3,42.71871825,47.00590979,-4.287191544,-45,-39,-6,-0.23,0.29,-0.52,new,False,,,,,,,
